"","LABID","new.fname","Sample","well","plate"
"189","z0045332","z0045332_Mnov_GTseek_022_190_PLT_2_R1.fastq","GTseek_022_384i5_190_PLT_2_45332_R1.fastq","190","2"
"190","z0045332","z0045332_Mnov_GTseek_022_190_PLT_2_R2.fastq","GTseek_022_384i5_190_PLT_2_45332_R2.fastq","190","2"
"191","z0051400","z0051400_Mnov_GTseek_022_192_PLT_2_R1.fastq","GTseek_022_384i5_192_PLT_2_51400_R1.fastq","192","2"
"192","z0051400","z0051400_Mnov_GTseek_022_192_PLT_2_R2.fastq","GTseek_022_384i5_192_PLT_2_51400_R2.fastq","192","2"
"193","z0053754","z0053754_Mnov_GTseek_023_002_PLT_3_R1.fastq","GTseek_023_384i5_002_PLT_3_53754_R1.fastq","002","3"
"194","z0053754","z0053754_Mnov_GTseek_023_002_PLT_3_R2.fastq","GTseek_023_384i5_002_PLT_3_53754_R2.fastq","002","3"
"195","z0053759","z0053759_Mnov_GTseek_023_004_PLT_3_R1.fastq","GTseek_023_384i5_004_PLT_3_53759_R1.fastq","004","3"
"196","z0053759","z0053759_Mnov_GTseek_023_004_PLT_3_R2.fastq","GTseek_023_384i5_004_PLT_3_53759_R2.fastq","004","3"
"197","z0053844","z0053844_Mnov_GTseek_023_006_PLT_3_R1.fastq","GTseek_023_384i5_006_PLT_3_53844_R1.fastq","006","3"
"198","z0053844","z0053844_Mnov_GTseek_023_006_PLT_3_R2.fastq","GTseek_023_384i5_006_PLT_3_53844_R2.fastq","006","3"
"199","z0053849","z0053849_Mnov_GTseek_023_008_PLT_3_R1.fastq","GTseek_023_384i5_008_PLT_3_53849_R1.fastq","008","3"
"200","z0053849","z0053849_Mnov_GTseek_023_008_PLT_3_R2.fastq","GTseek_023_384i5_008_PLT_3_53849_R2.fastq","008","3"
"201","z0056070","z0056070_Mnov_GTseek_023_010_PLT_3_R1.fastq","GTseek_023_384i5_010_PLT_3_56070_R1.fastq","010","3"
"202","z0056070","z0056070_Mnov_GTseek_023_010_PLT_3_R2.fastq","GTseek_023_384i5_010_PLT_3_56070_R2.fastq","010","3"
"203","z0056374","z0056374_Mnov_GTseek_023_012_PLT_3_R1.fastq","GTseek_023_384i5_012_PLT_3_56374_R1.fastq","012","3"
"204","z0056374","z0056374_Mnov_GTseek_023_012_PLT_3_R2.fastq","GTseek_023_384i5_012_PLT_3_56374_R2.fastq","012","3"
"205","z0056377","z0056377_Mnov_GTseek_023_014_PLT_3_R1.fastq","GTseek_023_384i5_014_PLT_3_56377_R1.fastq","014","3"
"206","z0056377","z0056377_Mnov_GTseek_023_014_PLT_3_R2.fastq","GTseek_023_384i5_014_PLT_3_56377_R2.fastq","014","3"
"207","z0056378","z0056378_Mnov_GTseek_023_016_PLT_3_R1.fastq","GTseek_023_384i5_016_PLT_3_56378_R1.fastq","016","3"
"208","z0056378","z0056378_Mnov_GTseek_023_016_PLT_3_R2.fastq","GTseek_023_384i5_016_PLT_3_56378_R2.fastq","016","3"
"209","z0056382","z0056382_Mnov_GTseek_023_018_PLT_3_R1.fastq","GTseek_023_384i5_018_PLT_3_56382_R1.fastq","018","3"
"210","z0056382","z0056382_Mnov_GTseek_023_018_PLT_3_R2.fastq","GTseek_023_384i5_018_PLT_3_56382_R2.fastq","018","3"
"211","z0056394","z0056394_Mnov_GTseek_023_020_PLT_3_R1.fastq","GTseek_023_384i5_020_PLT_3_56394_R1.fastq","020","3"
"212","z0056394","z0056394_Mnov_GTseek_023_020_PLT_3_R2.fastq","GTseek_023_384i5_020_PLT_3_56394_R2.fastq","020","3"
"213","z0056395","z0056395_Mnov_GTseek_023_022_PLT_3_R1.fastq","GTseek_023_384i5_022_PLT_3_56395_R1.fastq","022","3"
"214","z0056395","z0056395_Mnov_GTseek_023_022_PLT_3_R2.fastq","GTseek_023_384i5_022_PLT_3_56395_R2.fastq","022","3"
"215","z0056397","z0056397_Mnov_GTseek_023_024_PLT_3_R1.fastq","GTseek_023_384i5_024_PLT_3_56397_R1.fastq","024","3"
"216","z0056397","z0056397_Mnov_GTseek_023_024_PLT_3_R2.fastq","GTseek_023_384i5_024_PLT_3_56397_R2.fastq","024","3"
"217","z0056399","z0056399_Mnov_GTseek_023_026_PLT_3_R1.fastq","GTseek_023_384i5_026_PLT_3_56399_R1.fastq","026","3"
"218","z0056399","z0056399_Mnov_GTseek_023_026_PLT_3_R2.fastq","GTseek_023_384i5_026_PLT_3_56399_R2.fastq","026","3"
"219","z0061967","z0061967_Mnov_GTseek_023_028_PLT_3_R1.fastq","GTseek_023_384i5_028_PLT_3_61967_R1.fastq","028","3"
"220","z0061967","z0061967_Mnov_GTseek_023_028_PLT_3_R2.fastq","GTseek_023_384i5_028_PLT_3_61967_R2.fastq","028","3"
"221","z0066166","z0066166_Mnov_GTseek_023_030_PLT_3_R1.fastq","GTseek_023_384i5_030_PLT_3_66166_R1.fastq","030","3"
"222","z0066166","z0066166_Mnov_GTseek_023_030_PLT_3_R2.fastq","GTseek_023_384i5_030_PLT_3_66166_R2.fastq","030","3"
"223","z0068471","z0068471_Mnov_GTseek_023_032_PLT_3_R1.fastq","GTseek_023_384i5_032_PLT_3_68471_R1.fastq","032","3"
"224","z0068471","z0068471_Mnov_GTseek_023_032_PLT_3_R2.fastq","GTseek_023_384i5_032_PLT_3_68471_R2.fastq","032","3"
"225","z0068566","z0068566_Mnov_GTseek_023_034_PLT_3_R1.fastq","GTseek_023_384i5_034_PLT_3_68566_R1.fastq","034","3"
"226","z0068566","z0068566_Mnov_GTseek_023_034_PLT_3_R2.fastq","GTseek_023_384i5_034_PLT_3_68566_R2.fastq","034","3"
"227","z0101084","z0101084_Mnov_GTseek_023_036_PLT_3_R1.fastq","GTseek_023_384i5_036_PLT_3_101084_R1.fastq","036","3"
"228","z0101084","z0101084_Mnov_GTseek_023_036_PLT_3_R2.fastq","GTseek_023_384i5_036_PLT_3_101084_R2.fastq","036","3"
"229","z0108473","z0108473_Mnov_GTseek_023_038_PLT_3_R1.fastq","GTseek_023_384i5_038_PLT_3_108473_R1.fastq","038","3"
"230","z0108473","z0108473_Mnov_GTseek_023_038_PLT_3_R2.fastq","GTseek_023_384i5_038_PLT_3_108473_R2.fastq","038","3"
"231","z0108480","z0108480_Mnov_GTseek_023_040_PLT_3_R1.fastq","GTseek_023_384i5_040_PLT_3_108480_R1.fastq","040","3"
"232","z0108480","z0108480_Mnov_GTseek_023_040_PLT_3_R2.fastq","GTseek_023_384i5_040_PLT_3_108480_R2.fastq","040","3"
"233","z0108508","z0108508_Mnov_GTseek_023_042_PLT_3_R1.fastq","GTseek_023_384i5_042_PLT_3_108508_R1.fastq","042","3"
"234","z0108508","z0108508_Mnov_GTseek_023_042_PLT_3_R2.fastq","GTseek_023_384i5_042_PLT_3_108508_R2.fastq","042","3"
"235","z0133302","z0133302_Mnov_GTseek_023_044_PLT_3_R1.fastq","GTseek_023_384i5_044_PLT_3_133302_R1.fastq","044","3"
"236","z0133302","z0133302_Mnov_GTseek_023_044_PLT_3_R2.fastq","GTseek_023_384i5_044_PLT_3_133302_R2.fastq","044","3"
"237","z0173485","z0173485_Mnov_GTseek_023_046_PLT_3_R1.fastq","GTseek_023_384i5_046_PLT_3_173485_R1.fastq","046","3"
"238","z0173485","z0173485_Mnov_GTseek_023_046_PLT_3_R2.fastq","GTseek_023_384i5_046_PLT_3_173485_R2.fastq","046","3"
"239","z0175950","z0175950_Mnov_GTseek_023_048_PLT_3_R1.fastq","GTseek_023_384i5_048_PLT_3_175950_R1.fastq","048","3"
"240","z0175950","z0175950_Mnov_GTseek_023_048_PLT_3_R2.fastq","GTseek_023_384i5_048_PLT_3_175950_R2.fastq","048","3"
"241","z0178294","z0178294_Mnov_GTseek_023_050_PLT_3_R1.fastq","GTseek_023_384i5_050_PLT_3_178294_R1.fastq","050","3"
"242","z0178294","z0178294_Mnov_GTseek_023_050_PLT_3_R2.fastq","GTseek_023_384i5_050_PLT_3_178294_R2.fastq","050","3"
"243","z0178296","z0178296_Mnov_GTseek_023_052_PLT_3_R1.fastq","GTseek_023_384i5_052_PLT_3_178296_R1.fastq","052","3"
"244","z0178296","z0178296_Mnov_GTseek_023_052_PLT_3_R2.fastq","GTseek_023_384i5_052_PLT_3_178296_R2.fastq","052","3"
"245","z0178305","z0178305_Mnov_GTseek_023_054_PLT_3_R1.fastq","GTseek_023_384i5_054_PLT_3_178305_R1.fastq","054","3"
"246","z0178305","z0178305_Mnov_GTseek_023_054_PLT_3_R2.fastq","GTseek_023_384i5_054_PLT_3_178305_R2.fastq","054","3"
"247","z0196686","z0196686_Mnov_GTseek_023_056_PLT_3_R1.fastq","GTseek_023_384i5_056_PLT_3_196686_R1.fastq","056","3"
"248","z0196686","z0196686_Mnov_GTseek_023_056_PLT_3_R2.fastq","GTseek_023_384i5_056_PLT_3_196686_R2.fastq","056","3"
"249","z0196687","z0196687_Mnov_GTseek_023_058_PLT_3_R1.fastq","GTseek_023_384i5_058_PLT_3_196687_R1.fastq","058","3"
"250","z0196687","z0196687_Mnov_GTseek_023_058_PLT_3_R2.fastq","GTseek_023_384i5_058_PLT_3_196687_R2.fastq","058","3"
"251","z0196689","z0196689_Mnov_GTseek_023_060_PLT_3_R1.fastq","GTseek_023_384i5_060_PLT_3_196689_R1.fastq","060","3"
"252","z0196689","z0196689_Mnov_GTseek_023_060_PLT_3_R2.fastq","GTseek_023_384i5_060_PLT_3_196689_R2.fastq","060","3"
"253","z0196690","z0196690_Mnov_GTseek_023_062_PLT_3_R1.fastq","GTseek_023_384i5_062_PLT_3_196690_R1.fastq","062","3"
"254","z0196690","z0196690_Mnov_GTseek_023_062_PLT_3_R2.fastq","GTseek_023_384i5_062_PLT_3_196690_R2.fastq","062","3"
"255","z0196691","z0196691_Mnov_GTseek_023_064_PLT_3_R1.fastq","GTseek_023_384i5_064_PLT_3_196691_R1.fastq","064","3"
"256","z0196691","z0196691_Mnov_GTseek_023_064_PLT_3_R2.fastq","GTseek_023_384i5_064_PLT_3_196691_R2.fastq","064","3"
"257","z0196692","z0196692_Mnov_GTseek_023_066_PLT_3_R1.fastq","GTseek_023_384i5_066_PLT_3_196692_R1.fastq","066","3"
"258","z0196692","z0196692_Mnov_GTseek_023_066_PLT_3_R2.fastq","GTseek_023_384i5_066_PLT_3_196692_R2.fastq","066","3"
"259","z0196693","z0196693_Mnov_GTseek_023_068_PLT_3_R1.fastq","GTseek_023_384i5_068_PLT_3_196693_R1.fastq","068","3"
"260","z0196693","z0196693_Mnov_GTseek_023_068_PLT_3_R2.fastq","GTseek_023_384i5_068_PLT_3_196693_R2.fastq","068","3"
"261","z0196694","z0196694_Mnov_GTseek_023_070_PLT_3_R1.fastq","GTseek_023_384i5_070_PLT_3_196694_R1.fastq","070","3"
"262","z0196694","z0196694_Mnov_GTseek_023_070_PLT_3_R2.fastq","GTseek_023_384i5_070_PLT_3_196694_R2.fastq","070","3"
"263","z0195258","z0195258_Mnov_GTseek_023_072_PLT_3_R1.fastq","GTseek_023_384i5_072_PLT_3_195258_R1.fastq","072","3"
"264","z0195258","z0195258_Mnov_GTseek_023_072_PLT_3_R2.fastq","GTseek_023_384i5_072_PLT_3_195258_R2.fastq","072","3"
"265","z0195642","z0195642_Mnov_GTseek_023_074_PLT_3_R1.fastq","GTseek_023_384i5_074_PLT_3_195642_R1.fastq","074","3"
"266","z0195642","z0195642_Mnov_GTseek_023_074_PLT_3_R2.fastq","GTseek_023_384i5_074_PLT_3_195642_R2.fastq","074","3"
"267","z0195643","z0195643_Mnov_GTseek_023_076_PLT_3_R1.fastq","GTseek_023_384i5_076_PLT_3_195643_R1.fastq","076","3"
"268","z0195643","z0195643_Mnov_GTseek_023_076_PLT_3_R2.fastq","GTseek_023_384i5_076_PLT_3_195643_R2.fastq","076","3"
"269","z0195644","z0195644_Mnov_GTseek_023_078_PLT_3_R1.fastq","GTseek_023_384i5_078_PLT_3_195644_R1.fastq","078","3"
"270","z0195644","z0195644_Mnov_GTseek_023_078_PLT_3_R2.fastq","GTseek_023_384i5_078_PLT_3_195644_R2.fastq","078","3"
"271","z0195645","z0195645_Mnov_GTseek_023_080_PLT_3_R1.fastq","GTseek_023_384i5_080_PLT_3_195645_R1.fastq","080","3"
"272","z0195645","z0195645_Mnov_GTseek_023_080_PLT_3_R2.fastq","GTseek_023_384i5_080_PLT_3_195645_R2.fastq","080","3"
"273","z0195646","z0195646_Mnov_GTseek_023_082_PLT_3_R1.fastq","GTseek_023_384i5_082_PLT_3_195646_R1.fastq","082","3"
"274","z0195646","z0195646_Mnov_GTseek_023_082_PLT_3_R2.fastq","GTseek_023_384i5_082_PLT_3_195646_R2.fastq","082","3"
"275","z0195647","z0195647_Mnov_GTseek_023_084_PLT_3_R1.fastq","GTseek_023_384i5_084_PLT_3_195647_R1.fastq","084","3"
"276","z0195647","z0195647_Mnov_GTseek_023_084_PLT_3_R2.fastq","GTseek_023_384i5_084_PLT_3_195647_R2.fastq","084","3"
"277","z0195648","z0195648_Mnov_GTseek_023_086_PLT_3_R1.fastq","GTseek_023_384i5_086_PLT_3_195648_R1.fastq","086","3"
"278","z0195648","z0195648_Mnov_GTseek_023_086_PLT_3_R2.fastq","GTseek_023_384i5_086_PLT_3_195648_R2.fastq","086","3"
"279","z0195650","z0195650_Mnov_GTseek_023_088_PLT_3_R1.fastq","GTseek_023_384i5_088_PLT_3_195650_R1.fastq","088","3"
"280","z0195650","z0195650_Mnov_GTseek_023_088_PLT_3_R2.fastq","GTseek_023_384i5_088_PLT_3_195650_R2.fastq","088","3"
"281","z0195651","z0195651_Mnov_GTseek_023_090_PLT_3_R1.fastq","GTseek_023_384i5_090_PLT_3_195651_R1.fastq","090","3"
"282","z0195651","z0195651_Mnov_GTseek_023_090_PLT_3_R2.fastq","GTseek_023_384i5_090_PLT_3_195651_R2.fastq","090","3"
"283","z0195653","z0195653_Mnov_GTseek_023_092_PLT_3_R1.fastq","GTseek_023_384i5_092_PLT_3_195653_R1.fastq","092","3"
"284","z0195653","z0195653_Mnov_GTseek_023_092_PLT_3_R2.fastq","GTseek_023_384i5_092_PLT_3_195653_R2.fastq","092","3"
"285","z0195656","z0195656_Mnov_GTseek_023_094_PLT_3_R1.fastq","GTseek_023_384i5_094_PLT_3_195656_R1.fastq","094","3"
"286","z0195656","z0195656_Mnov_GTseek_023_094_PLT_3_R2.fastq","GTseek_023_384i5_094_PLT_3_195656_R2.fastq","094","3"
"287","z0195657","z0195657_Mnov_GTseek_023_096_PLT_3_R1.fastq","GTseek_023_384i5_096_PLT_3_195657_R1.fastq","096","3"
"288","z0195657","z0195657_Mnov_GTseek_023_096_PLT_3_R2.fastq","GTseek_023_384i5_096_PLT_3_195657_R2.fastq","096","3"
"289","z0195658","z0195658_Mnov_GTseek_023_098_PLT_3_R1.fastq","GTseek_023_384i5_098_PLT_3_195658_R1.fastq","098","3"
"290","z0195658","z0195658_Mnov_GTseek_023_098_PLT_3_R2.fastq","GTseek_023_384i5_098_PLT_3_195658_R2.fastq","098","3"
"291","z0195659","z0195659_Mnov_GTseek_023_100_PLT_3_R1.fastq","GTseek_023_384i5_100_PLT_3_195659_R1.fastq","100","3"
"292","z0195659","z0195659_Mnov_GTseek_023_100_PLT_3_R2.fastq","GTseek_023_384i5_100_PLT_3_195659_R2.fastq","100","3"
"293","z0195660","z0195660_Mnov_GTseek_023_102_PLT_3_R1.fastq","GTseek_023_384i5_102_PLT_3_195660_R1.fastq","102","3"
"294","z0195660","z0195660_Mnov_GTseek_023_102_PLT_3_R2.fastq","GTseek_023_384i5_102_PLT_3_195660_R2.fastq","102","3"
"295","z0195661","z0195661_Mnov_GTseek_023_104_PLT_3_R1.fastq","GTseek_023_384i5_104_PLT_3_195661_R1.fastq","104","3"
"296","z0195661","z0195661_Mnov_GTseek_023_104_PLT_3_R2.fastq","GTseek_023_384i5_104_PLT_3_195661_R2.fastq","104","3"
"297","z0195662","z0195662_Mnov_GTseek_023_106_PLT_3_R1.fastq","GTseek_023_384i5_106_PLT_3_195662_R1.fastq","106","3"
"298","z0195662","z0195662_Mnov_GTseek_023_106_PLT_3_R2.fastq","GTseek_023_384i5_106_PLT_3_195662_R2.fastq","106","3"
"299","z0195664","z0195664_Mnov_GTseek_023_108_PLT_3_R1.fastq","GTseek_023_384i5_108_PLT_3_195664_R1.fastq","108","3"
"300","z0195664","z0195664_Mnov_GTseek_023_108_PLT_3_R2.fastq","GTseek_023_384i5_108_PLT_3_195664_R2.fastq","108","3"
"301","z0195665","z0195665_Mnov_GTseek_023_110_PLT_3_R1.fastq","GTseek_023_384i5_110_PLT_3_195665_R1.fastq","110","3"
"302","z0195665","z0195665_Mnov_GTseek_023_110_PLT_3_R2.fastq","GTseek_023_384i5_110_PLT_3_195665_R2.fastq","110","3"
"303","z0195667","z0195667_Mnov_GTseek_023_112_PLT_3_R1.fastq","GTseek_023_384i5_112_PLT_3_195667_R1.fastq","112","3"
"304","z0195667","z0195667_Mnov_GTseek_023_112_PLT_3_R2.fastq","GTseek_023_384i5_112_PLT_3_195667_R2.fastq","112","3"
"305","z0195668","z0195668_Mnov_GTseek_023_114_PLT_3_R1.fastq","GTseek_023_384i5_114_PLT_3_195668_R1.fastq","114","3"
"306","z0195668","z0195668_Mnov_GTseek_023_114_PLT_3_R2.fastq","GTseek_023_384i5_114_PLT_3_195668_R2.fastq","114","3"
"307","z0195669","z0195669_Mnov_GTseek_023_116_PLT_3_R1.fastq","GTseek_023_384i5_116_PLT_3_195669_R1.fastq","116","3"
"308","z0195669","z0195669_Mnov_GTseek_023_116_PLT_3_R2.fastq","GTseek_023_384i5_116_PLT_3_195669_R2.fastq","116","3"
"309","z0195670","z0195670_Mnov_GTseek_023_118_PLT_3_R1.fastq","GTseek_023_384i5_118_PLT_3_195670_R1.fastq","118","3"
"310","z0195670","z0195670_Mnov_GTseek_023_118_PLT_3_R2.fastq","GTseek_023_384i5_118_PLT_3_195670_R2.fastq","118","3"
"311","z0195671","z0195671_Mnov_GTseek_023_120_PLT_3_R1.fastq","GTseek_023_384i5_120_PLT_3_195671_R1.fastq","120","3"
"312","z0195671","z0195671_Mnov_GTseek_023_120_PLT_3_R2.fastq","GTseek_023_384i5_120_PLT_3_195671_R2.fastq","120","3"
"313","z0195672","z0195672_Mnov_GTseek_023_122_PLT_3_R1.fastq","GTseek_023_384i5_122_PLT_3_195672_R1.fastq","122","3"
"314","z0195672","z0195672_Mnov_GTseek_023_122_PLT_3_R2.fastq","GTseek_023_384i5_122_PLT_3_195672_R2.fastq","122","3"
"315","z0195673","z0195673_Mnov_GTseek_023_124_PLT_3_R1.fastq","GTseek_023_384i5_124_PLT_3_195673_R1.fastq","124","3"
"316","z0195673","z0195673_Mnov_GTseek_023_124_PLT_3_R2.fastq","GTseek_023_384i5_124_PLT_3_195673_R2.fastq","124","3"
"317","z0195674","z0195674_Mnov_GTseek_023_126_PLT_3_R1.fastq","GTseek_023_384i5_126_PLT_3_195674_R1.fastq","126","3"
"318","z0195674","z0195674_Mnov_GTseek_023_126_PLT_3_R2.fastq","GTseek_023_384i5_126_PLT_3_195674_R2.fastq","126","3"
"319","z0195675","z0195675_Mnov_GTseek_023_128_PLT_3_R1.fastq","GTseek_023_384i5_128_PLT_3_195675_R1.fastq","128","3"
"320","z0195675","z0195675_Mnov_GTseek_023_128_PLT_3_R2.fastq","GTseek_023_384i5_128_PLT_3_195675_R2.fastq","128","3"
"321","z0195677","z0195677_Mnov_GTseek_023_130_PLT_3_R1.fastq","GTseek_023_384i5_130_PLT_3_195677_R1.fastq","130","3"
"322","z0195677","z0195677_Mnov_GTseek_023_130_PLT_3_R2.fastq","GTseek_023_384i5_130_PLT_3_195677_R2.fastq","130","3"
"323","z0195678","z0195678_Mnov_GTseek_023_132_PLT_3_R1.fastq","GTseek_023_384i5_132_PLT_3_195678_R1.fastq","132","3"
"324","z0195678","z0195678_Mnov_GTseek_023_132_PLT_3_R2.fastq","GTseek_023_384i5_132_PLT_3_195678_R2.fastq","132","3"
"325","z0195679","z0195679_Mnov_GTseek_023_134_PLT_3_R1.fastq","GTseek_023_384i5_134_PLT_3_195679_R1.fastq","134","3"
"326","z0195679","z0195679_Mnov_GTseek_023_134_PLT_3_R2.fastq","GTseek_023_384i5_134_PLT_3_195679_R2.fastq","134","3"
"327","z0195680","z0195680_Mnov_GTseek_023_136_PLT_3_R1.fastq","GTseek_023_384i5_136_PLT_3_195680_R1.fastq","136","3"
"328","z0195680","z0195680_Mnov_GTseek_023_136_PLT_3_R2.fastq","GTseek_023_384i5_136_PLT_3_195680_R2.fastq","136","3"
"329","z0195681","z0195681_Mnov_GTseek_023_138_PLT_3_R1.fastq","GTseek_023_384i5_138_PLT_3_195681_R1.fastq","138","3"
"330","z0195681","z0195681_Mnov_GTseek_023_138_PLT_3_R2.fastq","GTseek_023_384i5_138_PLT_3_195681_R2.fastq","138","3"
"331","z0195682","z0195682_Mnov_GTseek_023_140_PLT_3_R1.fastq","GTseek_023_384i5_140_PLT_3_195682_R1.fastq","140","3"
"332","z0195682","z0195682_Mnov_GTseek_023_140_PLT_3_R2.fastq","GTseek_023_384i5_140_PLT_3_195682_R2.fastq","140","3"
"333","z0195684","z0195684_Mnov_GTseek_023_142_PLT_3_R1.fastq","GTseek_023_384i5_142_PLT_3_195684_R1.fastq","142","3"
"334","z0195684","z0195684_Mnov_GTseek_023_142_PLT_3_R2.fastq","GTseek_023_384i5_142_PLT_3_195684_R2.fastq","142","3"
"335","z0195685","z0195685_Mnov_GTseek_023_144_PLT_3_R1.fastq","GTseek_023_384i5_144_PLT_3_195685_R1.fastq","144","3"
"336","z0195685","z0195685_Mnov_GTseek_023_144_PLT_3_R2.fastq","GTseek_023_384i5_144_PLT_3_195685_R2.fastq","144","3"
"337","z0195686","z0195686_Mnov_GTseek_023_146_PLT_3_R1.fastq","GTseek_023_384i5_146_PLT_3_195686_R1.fastq","146","3"
"338","z0195686","z0195686_Mnov_GTseek_023_146_PLT_3_R2.fastq","GTseek_023_384i5_146_PLT_3_195686_R2.fastq","146","3"
"339","z0195687","z0195687_Mnov_GTseek_023_148_PLT_3_R1.fastq","GTseek_023_384i5_148_PLT_3_195687_R1.fastq","148","3"
"340","z0195687","z0195687_Mnov_GTseek_023_148_PLT_3_R2.fastq","GTseek_023_384i5_148_PLT_3_195687_R2.fastq","148","3"
"341","z0195689","z0195689_Mnov_GTseek_023_150_PLT_3_R1.fastq","GTseek_023_384i5_150_PLT_3_195689_R1.fastq","150","3"
"342","z0195689","z0195689_Mnov_GTseek_023_150_PLT_3_R2.fastq","GTseek_023_384i5_150_PLT_3_195689_R2.fastq","150","3"
"343","z0195690","z0195690_Mnov_GTseek_023_152_PLT_3_R1.fastq","GTseek_023_384i5_152_PLT_3_195690_R1.fastq","152","3"
"344","z0195690","z0195690_Mnov_GTseek_023_152_PLT_3_R2.fastq","GTseek_023_384i5_152_PLT_3_195690_R2.fastq","152","3"
"345","z0195693","z0195693_Mnov_GTseek_023_154_PLT_3_R1.fastq","GTseek_023_384i5_154_PLT_3_195693_R1.fastq","154","3"
"346","z0195693","z0195693_Mnov_GTseek_023_154_PLT_3_R2.fastq","GTseek_023_384i5_154_PLT_3_195693_R2.fastq","154","3"
"347","z0195694","z0195694_Mnov_GTseek_023_156_PLT_3_R1.fastq","GTseek_023_384i5_156_PLT_3_195694_R1.fastq","156","3"
"348","z0195694","z0195694_Mnov_GTseek_023_156_PLT_3_R2.fastq","GTseek_023_384i5_156_PLT_3_195694_R2.fastq","156","3"
"349","z0195695","z0195695_Mnov_GTseek_023_158_PLT_3_R1.fastq","GTseek_023_384i5_158_PLT_3_195695_R1.fastq","158","3"
"350","z0195695","z0195695_Mnov_GTseek_023_158_PLT_3_R2.fastq","GTseek_023_384i5_158_PLT_3_195695_R2.fastq","158","3"
"351","z0195696","z0195696_Mnov_GTseek_023_160_PLT_3_R1.fastq","GTseek_023_384i5_160_PLT_3_195696_R1.fastq","160","3"
"352","z0195696","z0195696_Mnov_GTseek_023_160_PLT_3_R2.fastq","GTseek_023_384i5_160_PLT_3_195696_R2.fastq","160","3"
"353","z0195697","z0195697_Mnov_GTseek_023_162_PLT_3_R1.fastq","GTseek_023_384i5_162_PLT_3_195697_R1.fastq","162","3"
"354","z0195697","z0195697_Mnov_GTseek_023_162_PLT_3_R2.fastq","GTseek_023_384i5_162_PLT_3_195697_R2.fastq","162","3"
"355","z0195700","z0195700_Mnov_GTseek_023_164_PLT_3_R1.fastq","GTseek_023_384i5_164_PLT_3_195700_R1.fastq","164","3"
"356","z0195700","z0195700_Mnov_GTseek_023_164_PLT_3_R2.fastq","GTseek_023_384i5_164_PLT_3_195700_R2.fastq","164","3"
"357","z0195702","z0195702_Mnov_GTseek_023_166_PLT_3_R1.fastq","GTseek_023_384i5_166_PLT_3_195702_R1.fastq","166","3"
"358","z0195702","z0195702_Mnov_GTseek_023_166_PLT_3_R2.fastq","GTseek_023_384i5_166_PLT_3_195702_R2.fastq","166","3"
"359","z0195703","z0195703_Mnov_GTseek_023_168_PLT_3_R1.fastq","GTseek_023_384i5_168_PLT_3_195703_R1.fastq","168","3"
"360","z0195703","z0195703_Mnov_GTseek_023_168_PLT_3_R2.fastq","GTseek_023_384i5_168_PLT_3_195703_R2.fastq","168","3"
"361","z0195705","z0195705_Mnov_GTseek_023_170_PLT_3_R1.fastq","GTseek_023_384i5_170_PLT_3_195705_R1.fastq","170","3"
"362","z0195705","z0195705_Mnov_GTseek_023_170_PLT_3_R2.fastq","GTseek_023_384i5_170_PLT_3_195705_R2.fastq","170","3"
"363","z0053759","z0053759_Mnov_GTseek_023_172_PLT_3_R1.fastq","GTseek_023_384i5_172_PLT_3_53759_R1.fastq","172","3"
"364","z0053759","z0053759_Mnov_GTseek_023_172_PLT_3_R2.fastq","GTseek_023_384i5_172_PLT_3_53759_R2.fastq","172","3"
"365","z0068471","z0068471_Mnov_GTseek_023_174_PLT_3_R1.fastq","GTseek_023_384i5_174_PLT_3_68471_R1.fastq","174","3"
"366","z0068471","z0068471_Mnov_GTseek_023_174_PLT_3_R2.fastq","GTseek_023_384i5_174_PLT_3_68471_R2.fastq","174","3"
"367","z0173485","z0173485_Mnov_GTseek_023_176_PLT_3_R1.fastq","GTseek_023_384i5_176_PLT_3_173485_R1.fastq","176","3"
"368","z0173485","z0173485_Mnov_GTseek_023_176_PLT_3_R2.fastq","GTseek_023_384i5_176_PLT_3_173485_R2.fastq","176","3"
"369","z0178296","z0178296_Mnov_GTseek_023_178_PLT_3_R1.fastq","GTseek_023_384i5_178_PLT_3_178296_R1.fastq","178","3"
"370","z0178296","z0178296_Mnov_GTseek_023_178_PLT_3_R2.fastq","GTseek_023_384i5_178_PLT_3_178296_R2.fastq","178","3"
"371","z0195644","z0195644_Mnov_GTseek_023_180_PLT_3_R1.fastq","GTseek_023_384i5_180_PLT_3_195644_R1.fastq","180","3"
"372","z0195644","z0195644_Mnov_GTseek_023_180_PLT_3_R2.fastq","GTseek_023_384i5_180_PLT_3_195644_R2.fastq","180","3"
"373","z0195648","z0195648_Mnov_GTseek_023_182_PLT_3_R1.fastq","GTseek_023_384i5_182_PLT_3_195648_R1.fastq","182","3"
"374","z0195648","z0195648_Mnov_GTseek_023_182_PLT_3_R2.fastq","GTseek_023_384i5_182_PLT_3_195648_R2.fastq","182","3"
"375","z0195662","z0195662_Mnov_GTseek_023_184_PLT_3_R1.fastq","GTseek_023_384i5_184_PLT_3_195662_R1.fastq","184","3"
"376","z0195662","z0195662_Mnov_GTseek_023_184_PLT_3_R2.fastq","GTseek_023_384i5_184_PLT_3_195662_R2.fastq","184","3"
