"","AnimalID","LABID.x","Duplicate1","Duplicate2","Duplicate3","Herd","all.2021.data.herds","SEX","HAP","mito.haps","USE","GTseq.stratum","Optimization.sample","Main.run","Latitude","Longitude","YR","SOURCE","Contact","Notes","Permission.requested","Permission.received","Photo.Need.permission","Photo.Have.permission","LABID.y","Concentration","Dried.down"
"701","43904",43904,NA,NA,NA,NA,"REV-WGOA/NGOA","M","E6",NA,NA,"REV-WGOA/NGOA",NA,"x",54.233333,-163.4,2004,"BIOPSY-SWFSC-SPLASH","Jay","Added Nov 24",NA,NA,NA,"SPLASH match",43904,25.4468,""
"702","43674",43674,NA,NA,NA,NA,"REV-WGOA/NGOA","F","E9",NA,NA,"REV-WGOA/NGOA",NA,"x",56.666666,-152.316666,2004,"BIOPSY-SWFSC-SPLASH","Jay",NA,"2-Nov-21","3-Nov-21",NA,"SPLASH match",43674,12.6031,""
"703","43640",43640,NA,NA,NA,NA,"REV-WGOA/NGOA","M","F2",NA,NA,"REV-WGOA/NGOA",NA,"x",57.033333,-152.5,2004,"BIOPSY-SWFSC-SPLASH",NA,"Added Nov 24",NA,NA,NA,"SPLASH match",43640,12.6219,"X"
"704","55998",55998,NA,NA,NA,NA,"Rev-WGOA/NGOA","F","F2",NA,"ddRAD.REV","Rev-WGOA/NGOA","x","x",18.783333,-111.05,2004,"BIOPSY-MEXICO-SPLASH","Jorge",NA,"3-Nov-21","3-Nov-21",NA,"SPLASH match",55998,131.26,""
"705","196686",196686,NA,NA,NA,"Shemisphere","Shemisphere","M","F2","MnMito18","mito","Shemisphere",NA,"x",NA,NA,2003,"BIOPSY-BAKER","Scott","Will use all DNA if we include","2-Nov-21","8-Nov-21",NA,"Cascadia match pre-HW",196686,57.78,""
"706","196687",196687,NA,NA,NA,"Shemisphere","Shemisphere","M","F2","MnMito18","mito","Shemisphere",NA,"x",NA,NA,NA,"BIOPSY-BAKER","Scott",NA,"2-Nov-21","8-Nov-21",NA,"Cascadia match pre-HW",196687,29.5,""
"707","196689",196689,NA,NA,NA,"Shemisphere","Shemisphere","M","F2","MnMito36","mito","Shemisphere",NA,"x",NA,NA,NA,"BIOPSY-BAKER","Scott",NA,"2-Nov-21","8-Nov-21",NA,"Cascadia match pre-HW",196689,41.94,""
"708","196690",196690,NA,NA,NA,"Shemisphere","Shemisphere","F","F2","MnMito37","mito","Shemisphere",NA,"x",NA,NA,NA,"BIOPSY-BAKER","Scott",NA,"2-Nov-21","8-Nov-21",NA,"Cascadia match pre-HW",196690,219.65,""
"709","75696",75696,NA,NA,NA,"Shemisphere","Shemisphere","F","H37","MnMito47","mito","Shemisphere","x","x",-0.783333,-90.1,2005,"GALAPAGOS-PALACIOS","Daniel Palacios",NA,"3-Nov-21","3-Nov-21",NA,"Cascadia match pre-HW",75696,25.61,""
"710","196691",196691,NA,NA,NA,"Shemisphere","Shemisphere","M","SP90","MnMito50N","mito","Shemisphere",NA,"x",NA,NA,2014,"BIOPSY-BAKER","Scott",NA,"2-Nov-21","8-Nov-21",NA,"Cascadia match pre-HW",196691,34.07,""
"711","196692",196692,NA,NA,NA,"Shemisphere","Shemisphere","F","SP90","MnMito48","mito","Shemisphere",NA,"x",NA,NA,2014,"BIOPSY-BAKER","Scott","Will use all DNA if we include","2-Nov-21","8-Nov-21",NA,"Cascadia match pre-HW",196692,43.81,""
"712","196693",196693,NA,NA,NA,"Shemisphere","Shemisphere","F","SP90","MnMito48","mito","Shemisphere",NA,"x",NA,NA,2014,"BIOPSY-BAKER","Scott",NA,"2-Nov-21","8-Nov-21",NA,"Cascadia match pre-HW",196693,52.1,""
"713","196694",196694,NA,NA,NA,"Shemisphere","Shemisphere","F","SP90","MnMito49","mito","Shemisphere",NA,"x",NA,NA,2014,"BIOPSY-BAKER","Scott",NA,"2-Nov-21","8-Nov-21",NA,"Cascadia match pre-HW",196694,89.06,""
"714","25405",25405,NA,NA,NA,NA,"SMX","F","Aplus",NA,NA,"SMX",NA,"x",47.433333,-126.016666,2001,"BIOPSY-SWFSC-ORCAWA",NA,"bonus",NA,NA,NA,"FIBB",NA,NA,NA
"715","16576",16576,"51899",178335,NA,"MixSM","SMX","M","A3","MnMito01","mito","SMX",NA,"x",34.25,-120,1999,"SLOUGHED-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",51899,60.79,""
"716","175928",175928,NA,NA,NA,NA,"SMX","F","A3",NA,NA,"SMX",NA,"x",38.1387,-123.3382,2016,"BIOPSY-CASCADIA","John","Added Nov 30",NA,NA,NA,"NA - no happywhale match",175928,20.5776,""
"717","29831",29831,NA,NA,NA,"MixSM","SMX","M","Aplus","MnMito03","mito","SMX",NA,"x",44.25,-124.55,2002,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",29831,16.66,""
"718","51405",51405,NA,NA,NA,NA,"SMX","M","Aplus",NA,NA,"SMX",NA,"x",47.033333,-124.816666,2005,"BIOPSY-SWFSC-CSCAPE","Karin","Added 1.10.22",NA,NA,NA,"FIBB, Nico",51405,16.4404,""
"719","51898",51898,NA,NA,NA,NA,"SMX","M","Aplus",NA,NA,"SMX",NA,"x",34.283333,-119.883333,2005,"BIOPSY-CASCADIA","John","Added Nov 29",NA,NA,NA,"Nico",51898,29.8594,""
"720","175377",175377,NA,NA,NA,NA,"SMX","M","Aplus",NA,NA,"SMX",NA,"x",46.8593,-124.6575,2012,"BIOPSY-CASCADIA","John","Added Nov 29",NA,NA,NA,"Nico",175377,14.4433,""
"721","187846",187846,NA,NA,NA,NA,"SMX","M","Aplus",NA,NA,"SMX",NA,"x",42.6102,-124.6679,2017,"BIOPSY-CASCADIA","John","Added Nov 29",NA,NA,NA,"Nico, FIBB",187846,72.7111,""
"722","195690",195690,NA,NA,NA,NA,"SMX","M","Aplus",NA,"CCES","SMX",NA,"x",47.456,-124.8794,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico",195690,43.23,""
"723","29833",29833,NA,NA,NA,"MixSM","SMX","M","E1","MnMito14","mito","SMX",NA,"x",44.433333,-124.8,2002,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",29833,10.19,""
"724","45357",45357,NA,NA,NA,"MMex","SMX","M","E1","MnMito13N","mito","SMX",NA,"x",36.6,-122.066666,2004,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",45357,77.81,""
"725","51404",51404,NA,NA,NA,NA,"SMX","F","E1",NA,NA,"SMX",NA,"x",48,-124.816666,2005,"BIOPSY-SWFSC-CSCAPE","Karin","Added Nov 29; low concentration, but ended up with enough after drying down",NA,NA,NA,"FIBB",51404,7.73042,"X"
"726","175915",175915,NA,NA,NA,NA,"SMX","F","E1",NA,NA,"SMX",NA,"x",38.279833,-123.113,2016,"BIOPSY-CASCADIA","John",NA,NA,NA,NA,"Katherina",175915,18.0639,""
"727","175927",175927,NA,NA,NA,NA,"SMX","M","E1",NA,NA,"SMX",NA,"x",38.1384,-123.3395,2016,"BIOPSY-CASCADIA","John","Added Nov 29",NA,NA,NA,"Nico, FIBB",175927,57.299,""
"728","187842",187842,NA,NA,NA,NA,"SMX","F","E1",NA,NA,"SMX",NA,"x",42.0308,-124.5842,2017,"BIOPSY-CASCADIA","John","Added Nov 30",NA,NA,NA,"FIBB",187842,71.9039,""
"729","187868",187868,NA,NA,NA,NA,"SMX","F","E1",NA,NA,"SMX",NA,"x",36.7882,-122.1007,2017,"BIOPSY-CASCADIA","John","Added Nov 29",NA,NA,NA,"Nico, FIBB",187868,68.0783,""
"730","53055",53055,NA,NA,NA,"MixMB.WA","SMX","M","E1_E11","MnMito14","mito","SMX",NA,"x",48.4,-125.666666,2004,"BIOPSY-CANADA-SPLASH","Thomas Doniol-Valcroze",NA,NA,"Yes, collaborator",NA,"Nico, FIBB",53055,24.8,""
"731","196760",196760,NA,NA,NA,NA,"SMX","F","E1_E11",NA,"CCES","SMX",NA,"x",37.9217,-122.8707,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"WW Cabo",196760,70.74,""
"732","196823",196823,"196827",NA,NA,NA,"SMX","M","E1_E11",NA,"CCES","SMX",NA,"x",36.8014,-121.8101,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",196823,112.15,""
"733","197682",197682,NA,NA,NA,NA,"SMX","M","E1_E11",NA,"CCES","SMX",NA,"x",37.4745,-122.5436,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",197682,13.67,""
"734","12701",12701,NA,NA,NA,NA,"SMX","F","E10",NA,NA,"SMX",NA,"x",48.433333,-125.5,1998,"BIOPSY-CASCADIA",NA,"bonus",NA,NA,NA,"FIBB, Katherina",NA,NA,NA
"735","195700",195700,NA,NA,NA,NA,"SMX","M","E10",NA,"CCES","SMX",NA,"x",44.8287,-125.037,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Nico, FIBB",195700,225,""
"736","195715",195715,NA,NA,NA,NA,"SMX","F","E10",NA,"CCES","SMX",NA,"x",43.7338,-124.4206,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"Katherina",195715,136.15,""
"737","197664",197664,NA,NA,NA,NA,"SMX","M","E10",NA,"CCES","SMX",NA,"x",36.6491,-121.9762,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",197664,33.2,""
"738","107073",107073,NA,NA,NA,NA,"SMX","M","E13",NA,NA,"SMX",NA,"x",36.8,-121.816666,2011,"BIOPSY-CA-MLML",NA,"bonus",NA,NA,NA,"FIBB, Nico, Katherina",NA,NA,NA
"739","195758",195758,NA,NA,NA,NA,"SMX","M","E13",NA,"CCES","SMX",NA,"x",43.7186,-124.3695,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"FIBB",195758,38.21,""
"740","107067",178296,"107067",NA,NA,"SMex","SMX","M","E5","MnMito23","mito","SMX",NA,"x",37.761,-123.135833,2016,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Katherina",178296,259.67,""
"741","51402",51402,"53052",NA,NA,"SMex","SMX","M","E6","MnMito25","mito","SMX",NA,"x",48.583333,-125.533333,2005,"BIOPSY-SWFSC-CSCAPE","Karin",NA,"2-Nov-21","2-Nov-21",NA,"Katherina",51402,42.51,""
"742","45329",45329,NA,NA,NA,"SMex","SMX","F","F2","MnMito29","mito","SMX",NA,"x",34.933333,-120.733333,2004,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico, FIBB",45329,936.55,""
"743","45358",45358,"101086",178302,NA,"SMex","SMX","F","F2","MnMito29","mito","SMX",NA,"x",36.6,-122.066666,2004,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Katherina",45358,186.31,""
"744","51879",51879,NA,NA,NA,"MMex","SMX","M","F2","MnMito29","mito","SMX",NA,"x",34.2,-119.783333,2005,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"FIBB",51879,14.32,""
"745","107055",107055,NA,NA,NA,NA,"SMX","M","F2",NA,NA,"SMX",NA,"x",36.8,-121.95,2011,"BIOPSY-CA-MLML",NA,"bonus",NA,NA,"Cit Rubio, Kátia Silva-PUBLIC",NA,NA,NA,NA
"746","107078",107078,NA,NA,NA,NA,"SMX","M","F2",NA,NA,"SMX",NA,"x",36.666666,-122.033333,2011,"BIOPSY-CA-MLML",NA,"bonus",NA,NA,NA,"Nico",NA,NA,NA
"747","107080",107080,NA,NA,NA,NA,"SMX","M","F2",NA,NA,"SMX",NA,"x",36.65,-122.033333,2011,"BIOPSY-CA-MLML",NA,"bonus",NA,NA,NA,"FIBB, Nico",NA,NA,NA
"748","108480",108480,NA,NA,NA,"SMex","SMX","F","F2","MnMito29","mito","SMX",NA,"x",36.8,-121.9,2012,"BIOPSY-CA-MLML","Jim Harvey?",NA,"2-Nov-21","3-Nov-21",NA,"Katherina",108480,32.8855,""
"749","108508",108508,NA,NA,NA,"SMex","SMX","M","F2","MnMito29","mito","SMX",NA,"x",36.8,-121.9,2012,"BIOPSY-CA-MLML","Jim Harvey?",NA,"2-Nov-21","3-Nov-21",NA,"Nico",108508,65.96,""
"750","108510",108510,NA,NA,NA,NA,"SMX","F","F2",NA,NA,"SMX",NA,"x",36.816666,-121.966666,2012,"BIOPSY-CA-MLML",NA,"bonus",NA,NA,NA,"Katerina",NA,NA,NA
"751","175953",175953,"178304",197658,NA,NA,"SMX","M","F2",NA,"CCES","SMX",NA,"x",36.8227,-121.8694,2015,"BIOPSY-CASCADIA","John",NA,NA,NA,NA,"Katherina",197658,19.26,""
"752","187811",187811,NA,NA,NA,NA,"SMX","F","F2",NA,NA,"SMX",NA,"x",37.9633,-123.0166,2014,"BIOPSY-CASCADIA","John","Added Nov 29",NA,NA,NA,"Katherina",187811,17.3152,""
"753","187859",187859,NA,NA,NA,NA,"SMX","F","F2",NA,NA,"SMX",NA,"x",35.1143,-120.8178,2017,"BIOPSY-CASCADIA","John","Added Nov 29",NA,NA,NA,"FIBB",187859,13.0515,""
"754","196753",196753,"196771",NA,NA,NA,"SMX","F","F2",NA,"CCES","SMX",NA,"x",37.7507,-122.6172,2018,"BIOPSY-SWFSC-CCES","Jeff",NA,"2-Nov-21","2-Nov-21",NA,"WW Cabo",196753,80.25,""
"755","196795",196795,NA,NA,NA,NA,"SMX","M","F2",NA,"CCES","SMX",NA,"x",36.771,-121.861,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Katherina",196795,75.5,""
"756","196822",196822,NA,NA,NA,NA,"SMX","F","F2",NA,"CCES","SMX",NA,"x",36.7956,-121.8059,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",196822,103.55,""
"757","51945",51945,NA,NA,NA,NA,"SMX","F","F3",NA,NA,"SMX",NA,"x",38.05,-123.433333,2005,"BIOPSY-CASCADIA","John","Added Dec 15",NA,NA,"MMOBiDiC-PUBLIC",NA,51945,15.0176,""
"758","196792",196792,NA,NA,NA,NA,"SMX","M","F3",NA,"CCES","SMX",NA,"x",36.7696,-121.855,2018,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Katherina",196792,75.11,""
"759","51968",51968,NA,NA,NA,"MMex","SMX","F","F4","MnMito42","mito","SMX",NA,"x",40.35,-124.533333,2005,"BIOPSY-CASCADIA","John",NA,"3-Nov-21","Yes, collaborator",NA,"Nico",51968,24.61,""
